filename,width,height,channels,file_size_mb
Oil (658).png,1920,1080,3,0.0179443359375
Oil (66).png,1920,1080,3,0.01751422882080078
Oil (661).png,1920,1080,3,0.016595840454101562
Oil (662).png,1920,1080,3,0.01696491241455078
Oil (664).png,1920,1080,3,0.017904281616210938
Oil (666).png,1920,1080,3,0.019913673400878906
Oil (668).png,1920,1080,3,0.01839160919189453
Oil (669).png,1920,1080,3,0.01853179931640625
Oil (67).png,1920,1080,3,0.014894485473632812
Oil (670).png,1920,1080,3,0.01850414276123047
Oil (671).png,1920,1080,3,0.021383285522460938
Oil (672).png,1920,1080,3,0.01834583282470703
Oil (673).png,1920,1080,3,0.02890777587890625
Oil (675).png,1920,1080,3,0.029435157775878906
Oil (676).png,1920,1080,3,0.03144550323486328
Oil (678).png,1920,1080,3,0.03384590148925781
Oil (679).png,1920,1080,3,0.03408336639404297
Oil (68).png,1920,1080,3,0.01364898681640625
Oil (681).png,1920,1080,3,0.031968116760253906
Oil (682).png,1920,1080,3,0.03307914733886719
Oil (683).png,1920,1080,3,0.03416633605957031
Oil (684).png,1920,1080,3,0.03479576110839844
Oil (685).png,1920,1080,3,0.03479766845703125
Oil (688).png,1920,1080,3,0.03388500213623047
Oil (689).png,1920,1080,3,0.034956932067871094
Oil (69).png,1920,1080,3,0.012402534484863281
Oil (692).png,1920,1080,3,0.03469085693359375
Oil (693).png,1920,1080,3,0.035076141357421875
Oil (694).png,1920,1080,3,0.03255653381347656
Oil (696).png,1920,1080,3,0.03345012664794922
Oil (698).png,1920,1080,3,0.03381824493408203
Oil (7).png,1920,1080,3,0.030012130737304688
Oil (70).png,1920,1080,3,0.01311492919921875
Oil (700).png,1920,1080,3,0.03400993347167969
Oil (701).png,1920,1080,3,0.03382110595703125
Oil (702).png,1920,1080,3,0.03415393829345703
Oil (703).png,1920,1080,3,0.033599853515625
Oil (705).png,1920,1080,3,0.03471851348876953
Oil (706).png,1920,1080,3,0.035162925720214844
Oil (707).png,1920,1080,3,0.03336143493652344
Oil (709).png,1920,1080,3,0.03344440460205078
Oil (710).png,1920,1080,3,0.03444099426269531
Oil (712).png,1920,1080,3,0.03632068634033203
Oil (715).png,1920,1080,3,0.03598213195800781
Oil (717).png,1920,1080,3,0.035058021545410156
Oil (719).png,1920,1080,3,0.03815460205078125
Oil (72).png,1920,1080,3,0.012609481811523438
Oil (721).png,1920,1080,3,0.035592079162597656
Oil (722).png,1920,1080,3,0.029092788696289062
Oil (723).png,1920,1080,3,0.026994705200195312
Oil (725).png,1920,1080,3,0.027176856994628906
Oil (726).png,1920,1080,3,0.028397560119628906
Oil (727).png,1920,1080,3,0.02825450897216797
Oil (728).png,1920,1080,3,0.02691650390625
Oil (729).png,1920,1080,3,0.02642536163330078
Oil (73).png,1920,1080,3,0.012787818908691406
Oil (730).png,1920,1080,3,0.026956558227539062
Oil (731).png,1920,1080,3,0.02616596221923828
Oil (732).png,1920,1080,3,0.027901649475097656
Oil (733).png,1920,1080,3,0.027647972106933594
Oil (734).png,1920,1080,3,0.026462554931640625
Oil (735).png,1920,1080,3,0.026363372802734375
Oil (736).png,1920,1080,3,0.02898693084716797
Oil (737).png,1920,1080,3,0.028540611267089844
Oil (738).png,1920,1080,3,0.026319503784179688
Oil (739).png,1920,1080,3,0.0263214111328125
Oil (740).png,1920,1080,3,0.02639007568359375
Oil (742).png,1920,1080,3,0.026307106018066406
Oil (745).png,1920,1080,3,0.026618003845214844
Oil (746).png,1920,1080,3,0.02626323699951172
Oil (750).png,1920,1080,3,0.026378631591796875
Oil (751).png,1920,1080,3,0.02667236328125
Oil (752).png,1920,1080,3,0.02615642547607422
Oil (753).png,1920,1080,3,0.027599334716796875
Oil (756).png,1920,1080,3,0.02653980255126953
Oil (757).png,1920,1080,3,0.027704238891601562
Oil (76).png,1920,1080,3,0.012816429138183594
Oil (763).png,1920,1080,3,0.012042045593261719
Oil (765).png,1920,1080,3,0.012704849243164062
Oil (766).png,1920,1080,3,0.012465476989746094
Oil (769).png,5184,2920,3,0.05471515655517578
Oil (77).png,1920,1080,3,0.012744903564453125
Oil (770).png,1920,1080,3,0.029237747192382812
Oil (772).png,1920,1080,3,0.03574657440185547
Oil (775).png,1920,1080,3,0.03355884552001953
Oil (779).png,1920,1080,3,0.03006458282470703
Oil (78).png,1920,1080,3,0.013171195983886719
Oil (780).png,5184,2920,3,0.10696983337402344
Oil (781).png,4056,3040,3,0.1131439208984375
Oil (782).png,5184,3888,3,0.1428060531616211
Oil (783).png,5184,3888,3,0.1489572525024414
Oil (784).png,4056,3040,3,0.1231679916381836
Oil (785).png,5184,3888,3,0.15494728088378906
Oil (786).png,1920,1080,3,0.036835670471191406
Oil (787).png,1920,1080,3,0.038390159606933594
Oil (790).png,1920,1080,3,0.03697395324707031
Oil (792).png,1920,1080,3,0.036457061767578125
Oil (793).png,1920,1080,3,0.03713798522949219
Oil (794).png,1920,1080,3,0.036407470703125
Oil (795).png,1920,1080,3,0.03630352020263672
Oil (796).png,1920,1080,3,0.035544395446777344
Oil (797).png,1920,1080,3,0.036800384521484375
Oil (8).png,1920,1080,3,0.027319908142089844
Oil (80).png,1920,1080,3,0.012785911560058594
Oil (801).png,1920,1080,3,0.021264076232910156
Oil (802).png,1920,1080,3,0.019939422607421875
Oil (803).png,1920,1080,3,0.019838333129882812
Oil (804).png,1920,1080,3,0.01886749267578125
Oil (808).png,1920,1080,3,0.02190113067626953
Oil (81).png,1920,1080,3,0.012810707092285156
Oil (810).png,1920,1080,3,0.023157119750976562
Oil (812).png,1920,1080,3,0.021681785583496094
Oil (814).png,1920,1080,3,0.021402359008789062
Oil (815).png,1920,1080,3,0.02182292938232422
Oil (817).png,1920,1080,3,0.022452354431152344
Oil (818).png,1920,1080,3,0.022602081298828125
Oil (82).png,1920,1080,3,0.012609481811523438
Oil (822).png,1920,1080,3,0.024843215942382812
Oil (824).png,1920,1080,3,0.02388286590576172
Oil (825).png,1920,1080,3,0.024578094482421875
Oil (828).png,1920,1080,3,0.03576183319091797
Oil (829).png,1920,1080,3,0.03481292724609375
Oil (83).png,1920,1080,3,0.013150215148925781
Oil (830).png,1920,1080,3,0.035797119140625
Oil (831).png,1920,1080,3,0.03490447998046875
Oil (832).png,1920,1080,3,0.034012794494628906
Oil (834).png,1920,1080,3,0.035449981689453125
Oil (835).png,1920,1080,3,0.035820960998535156
Oil (836).png,1920,1080,3,0.034503936767578125
Oil (837).png,1920,1080,3,0.036726951599121094
Oil (838).png,1920,1080,3,0.03607940673828125
Oil (84).png,1920,1080,3,0.01282501220703125
Oil (841).png,1920,1080,3,0.03760051727294922
Oil (842).png,1920,1080,3,0.03488445281982422
Oil (845).png,1920,1080,3,0.03442955017089844
Oil (847).png,1920,1080,3,0.03420257568359375
Oil (848).png,1920,1080,3,0.0344696044921875
Oil (85).png,1920,1080,3,0.013077735900878906
Oil (850).png,1920,1080,3,0.03494071960449219
Oil (851).png,1920,1080,3,0.0353240966796875
Oil (852).png,1920,1080,3,0.03290271759033203
Oil (853).png,1920,1080,3,0.035004615783691406
Oil (854).png,1920,1080,3,0.03491497039794922
Oil (855).png,1920,1080,3,0.03430461883544922
Oil (857).png,1920,1080,3,0.03392982482910156
Oil (859).png,1920,1080,3,0.03577613830566406
Oil (860).png,1920,1080,3,0.03338050842285156
Oil (861).png,1920,1080,3,0.0340576171875
Oil (866).png,1920,1080,3,0.03410530090332031
Oil (867).png,1920,1080,3,0.033980369567871094
Oil (868).png,1920,1080,3,0.03516674041748047
Oil (869).png,1920,1080,3,0.034107208251953125
Oil (870).png,1920,1080,3,0.03450775146484375
Oil (872).png,1920,1080,3,0.03575897216796875
Oil (873).png,1920,1080,3,0.034094810485839844
Oil (876).png,1920,1080,3,0.034023284912109375
Oil (877).png,1920,1080,3,0.03582191467285156
Oil (879).png,1920,1080,3,0.0332489013671875
Oil (880).png,1920,1080,3,0.03161430358886719
Oil (881).png,1920,1080,3,0.03452873229980469
Oil (882).png,1920,1080,3,0.03426837921142578
Oil (885).png,1920,1080,3,0.03125953674316406
Oil (886).png,1920,1080,3,0.033125877380371094
Oil (887).png,1920,1080,3,0.03329658508300781
Oil (888).png,1920,1080,3,0.03180980682373047
Oil (889).png,1920,1080,3,0.034702301025390625
Oil (89).png,1920,1080,3,0.014247894287109375
Oil (890).png,1920,1080,3,0.03414440155029297
Oil (892).png,1920,1080,3,0.033782958984375
Oil (893).png,1920,1080,3,0.033736228942871094
Oil (894).png,1920,1080,3,0.031212806701660156
Oil (896).png,1920,1080,3,0.031185150146484375
Oil (898).png,1920,1080,3,0.030243873596191406
Oil (899).png,1920,1080,3,0.03129291534423828
Oil (9).png,1920,1080,3,0.01819133758544922
Oil (90).png,1920,1080,3,0.012762069702148438
Oil (900).png,1920,1080,3,0.030953407287597656
Oil (902).png,1920,1080,3,0.03361320495605469
Oil (905).png,1920,1080,3,0.03307628631591797
Oil (906).png,1920,1080,3,0.03279304504394531
Oil (907).png,1920,1080,3,0.03286266326904297
Oil (909).png,1920,1080,3,0.031818389892578125
Oil (91).png,1920,1080,3,0.021079063415527344
Oil (911).png,1920,1080,3,0.033023834228515625
Oil (912).png,1920,1080,3,0.03310680389404297
Oil (913).png,1920,1080,3,0.03248786926269531
Oil (914).png,1920,1080,3,0.031851768493652344
Oil (916).png,1920,1080,3,0.0252685546875
Oil (917).png,1920,1080,3,0.02571868896484375
Oil (919).png,1920,1080,3,0.02766132354736328
Oil (92).png,1920,1080,3,0.014158248901367188
Oil (920).png,1920,1080,3,0.02695751190185547
Oil (921).png,1920,1080,3,0.02701091766357422
Oil (923).png,1920,1080,3,0.02793121337890625
Oil (925).png,1920,1080,3,0.028512954711914062
Oil (928).png,1920,1080,3,0.028013229370117188
Oil (929).png,1920,1080,3,0.02819061279296875
Oil (93).png,1920,1080,3,0.013854026794433594
Oil (930).png,1920,1080,3,0.02806377410888672
Oil (931).png,1920,1080,3,0.028120994567871094
Oil (932).png,1920,1080,3,0.027078628540039062
Oil (934).png,1920,1080,3,0.026459693908691406
Oil (936).png,1920,1080,3,0.02706432342529297
Oil (938).png,1920,1080,3,0.027334213256835938
Oil (939).png,1920,1080,3,0.02664947509765625
Oil (94).png,1920,1080,3,0.014241218566894531
Oil (941).png,1920,1080,3,0.02704620361328125
Oil (942).png,1920,1080,3,0.027368545532226562
Oil (943).png,1920,1080,3,0.027375221252441406
Oil (945).png,1920,1080,3,0.02793407440185547
Oil (947).png,1920,1080,3,0.026668548583984375
Oil (948).png,1920,1080,3,0.02733612060546875
Oil (949).png,1920,1080,3,0.02759838104248047
Oil (95).png,1920,1080,3,0.013917922973632812
Oil (951).png,1920,1080,3,0.028418540954589844
Oil (953).png,1920,1080,3,0.027916908264160156
Oil (954).png,1920,1080,3,0.027225494384765625
Oil (955).png,1920,1080,3,0.02751445770263672
Oil (957).png,1920,1080,3,0.028169631958007812
Oil (96).png,1920,1080,3,0.01432037353515625
Oil (960).png,1920,1080,3,0.028554916381835938
Oil (961).png,1920,1080,3,0.027825355529785156
Oil (963).png,1920,1080,3,0.02732563018798828
Oil (964).png,1920,1080,3,0.027626991271972656
Oil (965).png,1920,1080,3,0.028020858764648438
Oil (966).png,1920,1080,3,0.02696990966796875
Oil (968).png,1920,1080,3,0.026933670043945312
Oil (969).png,1920,1080,3,0.025724411010742188
Oil (970).png,1920,1080,3,0.026012420654296875
Oil (971).png,1920,1080,3,0.025605201721191406
Oil (972).png,1920,1080,3,0.027006149291992188
Oil (974).png,1920,1080,3,0.025604248046875
Oil (975).png,1920,1080,3,0.02565479278564453
Oil (976).png,1920,1080,3,0.02569293975830078
Oil (977).png,1920,1080,3,0.025651931762695312
Oil (978).png,1920,1080,3,0.025745391845703125
Oil (979).png,1920,1080,3,0.026984214782714844
Oil (98).png,1920,1080,3,0.015219688415527344
Oil (980).png,1920,1080,3,0.02578258514404297
Oil (982).png,1920,1080,3,0.02574634552001953
Oil (983).png,1920,1080,3,0.025791168212890625
Oil (984).png,1920,1080,3,0.02582263946533203
Oil (986).png,1920,1080,3,0.02561664581298828
Oil (987).png,1920,1080,3,0.025656700134277344
Oil (988).png,1920,1080,3,0.025747299194335938
Oil (989).png,1920,1080,3,0.02304840087890625
Oil (990).png,1920,1080,3,0.02323627471923828
Oil (991).png,1920,1080,3,0.02299785614013672
Oil (992).png,1920,1080,3,0.02194499969482422
Oil (994).png,1920,1080,3,0.02027130126953125
Oil (999).png,1920,1080,3,0.030321121215820312
Oil_2 (1).png,3840,2160,3,0.0664510726928711
Oil_2 (11).png,3840,2160,3,0.05803394317626953
Oil_2 (2).png,3840,2160,3,0.04635810852050781
Oil_2 (5).png,3840,2160,3,0.06317424774169922
Oil_2 (6).png,3840,2160,3,0.06459522247314453
Oil_2 (7).png,3840,2160,3,0.060924530029296875
Oil_2 (8).png,3840,2160,3,0.07553672790527344
